plot,species,abundance,day,month,year,habitat,hab_type
T1,Hebomoia glaucippe,1,20,6,2004,agriculture,open
T1,Ixias pyrene,3,20,6,2004,agriculture,open
T1,Jamides bochus,1,20,6,2004,agriculture,open
T1,Papilio dialis,1,20,6,2004,agriculture,open
T1,Papilio helenus,1,20,6,2004,agriculture,open
T1,Papilio memnon,1,20,6,2004,agriculture,open
T1,Papilio polytes,1,20,6,2004,agriculture,open
T1,Parnara sp,1,20,6,2004,agriculture,open
T1,Pieris canidia,6,20,6,2004,agriculture,open
T1,Prioneris thestylis,1,20,6,2004,agriculture,open
T1,Pseudozizeeria maha,1,20,6,2004,agriculture,open
T1,Argyreus hyperbius,3,20,8,2004,agriculture,open
T1,Astictopterus jama,9,20,8,2004,agriculture,open
T1,Cethosia biblis,6,20,8,2004,agriculture,open
T1,Euploea mulciber,10,20,8,2004,agriculture,open
T1,Euripus nyctelius,1,20,8,2004,agriculture,open
T1,Hasora vitta,1,20,8,2004,agriculture,open
T1,Heliophorus ila,1,20,8,2004,agriculture,open
T1,Hypolimnas bolina,1,20,8,2004,agriculture,open
T1,Neptis clinia,2,20,8,2004,agriculture,open
T1,Papilio helenus,2,20,8,2004,agriculture,open
T1,Papilio memnon,2,20,8,2004,agriculture,open
T1,Papilio protenor,2,20,8,2004,agriculture,open
T1,Parnara sp,5,20,8,2004,agriculture,open
T1,Pelopidas agna,2,20,8,2004,agriculture,open
T1,Pieris canidia,3,20,8,2004,agriculture,open
T1,Stibochiona nicea,2,20,8,2004,agriculture,open
T1,Tirumala septentrionis,1,20,8,2004,agriculture,open
T1,Vindula erota,1,20,8,2004,agriculture,open
T1,Ypthima baldus,2,20,8,2004,agriculture,open
T1,Appias albina,4,21,5,2004,agriculture,open
T1,Appias lyncida,1,21,5,2004,agriculture,open
T1,Appias pandione,3,21,5,2004,agriculture,open
T1,Argyreus hyperbius,1,21,5,2004,agriculture,open
T1,Cethosia biblis,3,21,5,2004,agriculture,open
T1,Danaus genutia,1,21,5,2004,agriculture,open
T1,Euploea mulciber,2,21,5,2004,agriculture,open
T1,Hasora badra,1,21,5,2004,agriculture,open
T1,Jamides bochus,3,21,5,2004,agriculture,open
T1,Melanitis leda,1,21,5,2004,agriculture,open
T1,Mycalesis misenus,2,21,5,2004,agriculture,open
T1,Parantica sita,3,21,5,2004,agriculture,open
T1,Parnara sp,3,21,5,2004,agriculture,open
T1,Pieris canidia,2,21,5,2004,agriculture,open
T1,Ragadia crisilda,3,21,5,2004,agriculture,open
T1,Spindasis lohita,1,21,5,2004,agriculture,open
T1,Astictopterus jama,3,21,6,2004,agriculture,open
T1,Celastrina lavendularis,1,21,6,2004,agriculture,open
T1,Cethosia biblis,2,21,6,2004,agriculture,open
T1,Cirrochroa tyche,1,21,6,2004,agriculture,open
T1,Cyrestis thyodamas,1,21,6,2004,agriculture,open
T1,Euploea mulciber,6,21,6,2004,agriculture,open
T1,Hasora vitta,1,21,6,2004,agriculture,open
T1,Hebomoia glaucippe,1,21,6,2004,agriculture,open
T1,Jamides bochus,2,21,6,2004,agriculture,open
T1,Neptis miah,1,21,6,2004,agriculture,open
T1,Papilio protenor,2,21,6,2004,agriculture,open
T1,Pieris canidia,5,21,6,2004,agriculture,open
T1,Prioneris thestylis,3,21,6,2004,agriculture,open
T1,Pseudozizeeria maha,1,21,6,2004,agriculture,open
T1,Stichophthalma howqua,2,21,6,2004,agriculture,open
T1,Tirumala septentrionis,3,21,6,2004,agriculture,open
T1,Troides helena,1,21,6,2004,agriculture,open
T1,Vagrans egista,1,21,6,2004,agriculture,open
T1,Argyreus hyperbius,2,11,10,2005,agriculture,open
T1,Cethosia biblis,1,11,10,2005,agriculture,open
T1,Danaus genutia,2,11,10,2005,agriculture,open
T1,Euploea core,1,11,10,2005,agriculture,open
T1,Euploea mulciber,5,11,10,2005,agriculture,open
T1,Eurema blanda,3,11,10,2005,agriculture,open
T1,Lethe syrcis,1,11,10,2005,agriculture,open
T1,Neptis clinia,1,11,10,2005,agriculture,open
T1,Parantica aglea,2,11,10,2005,agriculture,open
T1,Pieris canidia,7,11,10,2005,agriculture,open
T1,Prioneris thestylis,1,11,10,2005,agriculture,open
T1,Tirumala septentrionis,3,11,10,2005,agriculture,open
T1,Vindula erota,1,11,10,2005,agriculture,open
T1,Zemeros flegyas,3,11,10,2005,agriculture,open
T1,Argyreus hyperbius,1,12,10,2005,agriculture,open
T1,Astictopterus jama,1,12,10,2005,agriculture,open
T1,Danaus genutia,1,12,10,2005,agriculture,open
T1,Euploea mulciber,1,12,10,2005,agriculture,open
T1,Ideopsis similis,1,12,10,2005,agriculture,open
T1,Jamides bochus,1,12,10,2005,agriculture,open
T1,Lethe syrcis,4,12,10,2005,agriculture,open
T1,Lethe verma,1,12,10,2005,agriculture,open
T1,Mycalesis misenus,1,12,10,2005,agriculture,open
T1,Pieris canidia,5,12,10,2005,agriculture,open
T1,Pseudozizeeria maha,1,12,10,2005,agriculture,open
T1,Symbrenthia lilaea,1,12,10,2005,agriculture,open
T1,Tirumala septentrionis,1,12,10,2005,agriculture,open
T1,Ypthima baldus,1,12,10,2005,agriculture,open
T1,Zemeros flegyas,1,12,10,2005,agriculture,open
T1,Ariadne ariadne,1,16,7,2005,agriculture,open
T1,Cethosia biblis,2,16,7,2005,agriculture,open
T1,Cethosia cyane,1,16,7,2005,agriculture,open
T1,Charaxes kahruba,3,16,7,2005,agriculture,open
T1,Cirrochroa tyche,1,16,7,2005,agriculture,open
T1,Euploea mulciber,4,16,7,2005,agriculture,open
T1,Ideopsis similis,1,16,7,2005,agriculture,open
T1,Jamides alecto,1,16,7,2005,agriculture,open
T1,Papilio memnon,1,16,7,2005,agriculture,open
T1,Parantica aglea,1,16,7,2005,agriculture,open
T1,Polyura nepenthes,1,16,7,2005,agriculture,open
T1,Pseudozizeeria maha,1,16,7,2005,agriculture,open
T1,Stibochiona nicea,2,16,7,2005,agriculture,open
T1,Stichophthalma howqua,2,16,7,2005,agriculture,open
T1,Troides helena,2,16,7,2005,agriculture,open
T1,Appias lyncida,1,17,6,2005,agriculture,open
T1,Argyreus hyperbius,2,17,6,2005,agriculture,open
T1,Catopsilia pomona,1,17,6,2005,agriculture,open
T1,Cepora nadina,1,17,6,2005,agriculture,open
T1,Cethosia biblis,2,17,6,2005,agriculture,open
T1,Cethosia cyane,2,17,6,2005,agriculture,open
T1,Cirrochroa tyche,1,17,6,2005,agriculture,open
T1,Cyrestis thyodamas,1,17,6,2005,agriculture,open
T1,Delias acalis,1,17,6,2005,agriculture,open
T1,Euploea mulciber,20,17,6,2005,agriculture,open
T1,Eurema hecabe,1,17,6,2005,agriculture,open
T1,Hasora vitta,3,17,6,2005,agriculture,open
T1,Hebomoia glaucippe,1,17,6,2005,agriculture,open
T1,Ideopsis similis,1,17,6,2005,agriculture,open
T1,Lamproptera curius,1,17,6,2005,agriculture,open
T1,Lethe verma,1,17,6,2005,agriculture,open
T1,Meandrusa payeni,1,17,6,2005,agriculture,open
T1,Neope muirheadi,2,17,6,2005,agriculture,open
T1,Neptis soma,1,17,6,2005,agriculture,open
T1,Papilio protenor,1,17,6,2005,agriculture,open
T1,Parantica sita,1,17,6,2005,agriculture,open
T1,Parnara apostata,1,17,6,2005,agriculture,open
T1,Pieris canidia,1,17,6,2005,agriculture,open
T1,Prioneris thestylis,2,17,6,2005,agriculture,open
T1,Pseudozizeeria maha,4,17,6,2005,agriculture,open
T1,Stichophthalma howqua,4,17,6,2005,agriculture,open
T1,Vagrans egista,5,17,6,2005,agriculture,open
T1,Vindula erota,1,17,6,2005,agriculture,open
T1,Cethosia biblis,2,17,7,2005,agriculture,open
T1,Cirrochroa tyche,3,17,7,2005,agriculture,open
T1,Delias pasithoe,1,17,7,2005,agriculture,open
T1,Euploea midamus,1,17,7,2005,agriculture,open
T1,Euploea mulciber,2,17,7,2005,agriculture,open
T1,Hasora vitta,1,17,7,2005,agriculture,open
T1,Hebomoia glaucippe,1,17,7,2005,agriculture,open
T1,Neptis clinia,1,17,7,2005,agriculture,open
T1,Parantica aglea,1,17,7,2005,agriculture,open
T1,Prioneris thestylis,1,17,7,2005,agriculture,open
T1,Tirumala septentrionis,1,17,7,2005,agriculture,open
T1,Troides helena,2,17,7,2005,agriculture,open
T1,Appias albina,1,17,8,2005,agriculture,open
T1,Appias pandione,2,17,8,2005,agriculture,open
T1,Atrophaneura sp,1,17,8,2005,agriculture,open
T1,Cirrochroa tyche,1,17,8,2005,agriculture,open
T1,Euploea mulciber,3,17,8,2005,agriculture,open
T1,Hebomoia glaucippe,1,17,8,2005,agriculture,open
T1,Hypolimnas bolina,1,17,8,2005,agriculture,open
T1,Lethe verma,1,17,8,2005,agriculture,open
T1,Papilio helenus,1,17,8,2005,agriculture,open
T1,Papilio paris,1,17,8,2005,agriculture,open
T1,Pieris canidia,1,17,8,2005,agriculture,open
T1,Prioneris thestylis,3,17,8,2005,agriculture,open
T1,Zemeros flegyas,1,17,8,2005,agriculture,open
T1,Chersonesia risa,1,17,9,2005,agriculture,open
T1,Cirrochroa tyche,1,17,9,2005,agriculture,open
T1,Euploea mulciber,1,17,9,2005,agriculture,open
T1,Neptis clinia,1,17,9,2005,agriculture,open
T1,Papilio helenus,1,17,9,2005,agriculture,open
T1,Papilio memnon,1,17,9,2005,agriculture,open
T1,Parantica sita,1,17,9,2005,agriculture,open
T1,Polyura athamas,1,17,9,2005,agriculture,open
T1,Appias albina,2,18,6,2005,agriculture,open
T1,Cethosia cyane,1,18,6,2005,agriculture,open
T1,Cirrochroa tyche,3,18,6,2005,agriculture,open
T1,Euploea mulciber,6,18,6,2005,agriculture,open
T1,Hebomoia glaucippe,1,18,6,2005,agriculture,open
T1,Parantica aglea,1,18,6,2005,agriculture,open
T1,Pseudozizeeria maha,11,18,6,2005,agriculture,open
T1,Stichophthalma howqua,1,18,6,2005,agriculture,open
T1,Tirumala septentrionis,1,18,6,2005,agriculture,open
T1,Astictopterus jama,1,18,8,2005,agriculture,open
T1,Cethosia biblis,1,18,8,2005,agriculture,open
T1,Euploea sylvesta,1,18,8,2005,agriculture,open
T1,Euploea tulliolus,1,18,8,2005,agriculture,open
T1,Hasora vitta,1,18,8,2005,agriculture,open
T1,Papilio helenus,1,18,8,2005,agriculture,open
T1,Papilio memnon,2,18,8,2005,agriculture,open
T1,Papilio protenor,1,18,8,2005,agriculture,open
T1,Parantica aglea,1,18,8,2005,agriculture,open
T1,Parnara sp,5,18,8,2005,agriculture,open
T1,Pieris canidia,2,18,8,2005,agriculture,open
T1,Prioneris thestylis,2,18,8,2005,agriculture,open
T1,Stibochiona nicea,1,18,8,2005,agriculture,open
T1,Zemeros flegyas,1,18,8,2005,agriculture,open
T1,Atrophaneura aidoneus,1,19,7,2005,agriculture,open
T1,Cethosia biblis,3,19,7,2005,agriculture,open
T1,Euploea mulciber,2,19,7,2005,agriculture,open
T1,Neptis soma,1,19,7,2005,agriculture,open
T1,Stichophthalma howqua,1,19,7,2005,agriculture,open
T1,Ypthima imitans,1,19,7,2005,agriculture,open
T1,Argyreus hyperbius,1,19,8,2005,agriculture,open
T1,Ariadne ariadne,1,19,8,2005,agriculture,open
T1,Astictopterus jama,2,19,8,2005,agriculture,open
T1,Cethosia biblis,1,19,8,2005,agriculture,open
T1,Euploea mulciber,1,19,8,2005,agriculture,open
T1,Hasora vitta,1,19,8,2005,agriculture,open
T1,Lethe insana,1,19,8,2005,agriculture,open
T1,Parnara sp,6,19,8,2005,agriculture,open
T1,Euploea mulciber,1,20,6,2005,agriculture,open
T1,Eurema hecabe,1,20,6,2005,agriculture,open
T1,Jamides alecto,1,20,6,2005,agriculture,open
T1,Neptis miah,1,20,6,2005,agriculture,open
T1,Parnara guttata,1,20,6,2005,agriculture,open
T1,Pseudozizeeria maha,2,20,6,2005,agriculture,open
T1,Catopsilia pomona,3,20,7,2005,agriculture,open
T1,Euploea mulciber,1,20,7,2005,agriculture,open
T1,Hypolimnas bolina,1,20,7,2005,agriculture,open
T1,Papilio helenus,1,20,7,2005,agriculture,open
T1,Papilio memnon,2,20,7,2005,agriculture,open
T1,Parantica sita,1,20,7,2005,agriculture,open
T1,Pieris canidia,1,20,7,2005,agriculture,open
T1,Prioneris thestylis,1,20,7,2005,agriculture,open
T1,Pseudozizeeria maha,2,20,7,2005,agriculture,open
T1,Tirumala septentrionis,1,20,7,2005,agriculture,open
T1,Argyreus hyperbius,2,20,8,2005,agriculture,open
T1,Cirrochroa tyche,2,20,8,2005,agriculture,open
T1,Euploea mulciber,2,20,8,2005,agriculture,open
T1,Mycalesis misenus,1,20,8,2005,agriculture,open
T1,Pieris canidia,1,20,8,2005,agriculture,open
T1,Euploea mulciber,2,20,9,2005,agriculture,open
T1,Ideopsis similis,1,20,9,2005,agriculture,open
T1,Lamproptera curius,1,20,9,2005,agriculture,open
T1,Papilio helenus,1,20,9,2005,agriculture,open
T1,Parnara sp,2,20,9,2005,agriculture,open
T1,Pieris canidia,2,20,9,2005,agriculture,open
T1,Pseudozizeeria maha,1,20,9,2005,agriculture,open
T1,Tirumala septentrionis,1,20,9,2005,agriculture,open
T1,Cirrochroa tyche,3,21,8,2005,agriculture,open
T1,Danaus genutia,1,21,8,2005,agriculture,open
T1,Euploea mulciber,2,21,8,2005,agriculture,open
T1,Euploea tulliolus,1,21,8,2005,agriculture,open
T1,Papilio helenus,1,21,8,2005,agriculture,open
T1,Parantica aglea,3,21,8,2005,agriculture,open
T1,Parnara apostata,1,21,8,2005,agriculture,open
T1,Pieris canidia,2,21,8,2005,agriculture,open
T1,Troides aeacus,1,21,8,2005,agriculture,open
T1,Vanessa cardui,1,21,8,2005,agriculture,open
T1,Ypthima baldus,1,21,8,2005,agriculture,open
T1,Appias lyncida,2,21,9,2005,agriculture,open
T1,Cethosia biblis,1,21,9,2005,agriculture,open
T1,Cirrochroa tyche,1,21,9,2005,agriculture,open
T1,Danaus genutia,1,21,9,2005,agriculture,open
T1,Euploea mulciber,11,21,9,2005,agriculture,open
T1,Hebomoia glaucippe,2,21,9,2005,agriculture,open
T1,Lamproptera curius,1,21,9,2005,agriculture,open
T1,Papilio helenus,2,21,9,2005,agriculture,open
T1,Papilio protenor,1,21,9,2005,agriculture,open
T1,Parantica aglea,1,21,9,2005,agriculture,open
T1,Prioneris thestylis,2,21,9,2005,agriculture,open
T1,Tirumala septentrionis,2,21,9,2005,agriculture,open
T1,Appias albina,1,31,10,2005,agriculture,open
T1,Argyreus hyperbius,2,31,10,2005,agriculture,open
T1,Cethosia biblis,1,31,10,2005,agriculture,open
T1,Euploea mulciber,1,31,10,2005,agriculture,open
T1,Eurema hecabe,2,31,10,2005,agriculture,open
T1,Hebomoia glaucippe,5,31,10,2005,agriculture,open
T1,Lethe syrcis,1,31,10,2005,agriculture,open
T1,Pieris canidia,8,31,10,2005,agriculture,open
T1,Prioneris thestylis,1,31,10,2005,agriculture,open
T1,Symbrenthia lilaea,1,31,10,2005,agriculture,open
T1,Ypthima imitans,1,31,10,2005,agriculture,open
T1,Parnara sp,1,9,10,2005,agriculture,open
T1,Pieris canidia,2,9,10,2005,agriculture,open
T1,Vanessa indica,1,9,10,2005,agriculture,open
T1,Vindula erota,1,9,10,2005,agriculture,open
T1,Abisara fylla,1,11,10,2006,agriculture,open
T1,Appias albina,2,11,10,2006,agriculture,open
T1,Argyreus hyperbius,2,11,10,2006,agriculture,open
T1,Astictopterus jama,1,11,10,2006,agriculture,open
T1,Cethosia biblis,4,11,10,2006,agriculture,open
T1,Cirrochroa tyche,2,11,10,2006,agriculture,open
T1,Euploea mulciber,2,11,10,2006,agriculture,open
T1,Heliophorus ila,1,11,10,2006,agriculture,open
T1,Lampides boeticus,1,11,10,2006,agriculture,open
T1,Lamproptera curius,1,11,10,2006,agriculture,open
T1,Mycalesis misenus,2,11,10,2006,agriculture,open
T1,Papilio protenor,1,11,10,2006,agriculture,open
T1,Parantica aglea,1,11,10,2006,agriculture,open
T1,Pieris canidia,10,11,10,2006,agriculture,open
T1,Prioneris thestylis,1,11,10,2006,agriculture,open
T1,Pseudozizeeria maha,6,11,10,2006,agriculture,open
T1,Tirumala septentrionis,1,11,10,2006,agriculture,open
T1,Ypthima imitans,3,11,10,2006,agriculture,open
T1,Appias albina,2,16,6,2006,agriculture,open
T1,Argyreus hyperbius,1,16,6,2006,agriculture,open
T1,Cethosia biblis,2,16,6,2006,agriculture,open
T1,Cirrochroa tyche,2,16,6,2006,agriculture,open
T1,Discophora sondaica,1,16,6,2006,agriculture,open
T1,Euploea mulciber,9,16,6,2006,agriculture,open
T1,Graphium sarpedon,1,16,6,2006,agriculture,open
T1,Lamproptera curius,3,16,6,2006,agriculture,open
T1,Neptis clinia,1,16,6,2006,agriculture,open
T1,Papilio memnon,1,16,6,2006,agriculture,open
T1,Pieris canidia,2,16,6,2006,agriculture,open
T1,Pseudozizeeria maha,4,16,6,2006,agriculture,open
T1,Tirumala septentrionis,7,16,6,2006,agriculture,open
T1,Appias albina,1,16,7,2006,agriculture,open
T1,Argyreus hyperbius,1,16,7,2006,agriculture,open
T1,Athyma selenophora,2,16,7,2006,agriculture,open
T1,Cethosia biblis,4,16,7,2006,agriculture,open
T1,Danaus genutia,2,16,7,2006,agriculture,open
T1,Discophora sondaica,1,16,7,2006,agriculture,open
T1,Euploea midamus,1,16,7,2006,agriculture,open
T1,Hebomoia glaucippe,1,16,7,2006,agriculture,open
T1,Lamproptera curius,1,16,7,2006,agriculture,open
T1,Lethe verma,1,16,7,2006,agriculture,open
T1,Papilio helenus,1,16,7,2006,agriculture,open
T1,Papilio memnon,1,16,7,2006,agriculture,open
T1,Parnara sp,2,16,7,2006,agriculture,open
T1,Pieris canidia,1,16,7,2006,agriculture,open
T1,Pseudozizeeria maha,2,16,7,2006,agriculture,open
T1,Tirumala septentrionis,1,16,7,2006,agriculture,open
T1,Vagrans egista,1,16,7,2006,agriculture,open
T1,Vindula erota,2,16,7,2006,agriculture,open
T1,Zemeros flegyas,1,16,7,2006,agriculture,open
T1,Astictopterus jama,1,17,9,2006,agriculture,open
T1,Catopsilia pomona,1,17,9,2006,agriculture,open
T1,Cethosia biblis,2,17,9,2006,agriculture,open
T1,Danaus genutia,1,17,9,2006,agriculture,open
T1,Euploea mulciber,2,17,9,2006,agriculture,open
T1,Parnara sp,1,17,9,2006,agriculture,open
T1,Pseudozizeeria maha,4,17,9,2006,agriculture,open
T1,Tirumala septentrionis,1,17,9,2006,agriculture,open
T1,Abisara fylla,5,19,6,2006,agriculture,open
T1,Athyma cama,3,19,6,2006,agriculture,open
T1,Euploea mulciber,6,19,6,2006,agriculture,open
T1,Lethe syrcis,1,19,6,2006,agriculture,open
T1,Parantica aglea,2,19,6,2006,agriculture,open
T1,Pieris canidia,2,19,6,2006,agriculture,open
T1,Prioneris thestylis,2,19,6,2006,agriculture,open
T1,Ragadia crisilda,1,19,6,2006,agriculture,open
T1,Stibochiona nicea,1,19,6,2006,agriculture,open
T1,Tirumala septentrionis,2,19,6,2006,agriculture,open
T1,Argyreus hyperbius,1,19,7,2006,agriculture,open
T1,Athyma selenophora,1,19,7,2006,agriculture,open
T1,Catopsilia pomona,4,19,7,2006,agriculture,open
T1,Cethosia biblis,3,19,7,2006,agriculture,open
T1,Cirrochroa tyche,5,19,7,2006,agriculture,open
T1,Discophora sondaica,1,19,7,2006,agriculture,open
T1,Euploea mulciber,11,19,7,2006,agriculture,open
T1,Eurema hecabe,1,19,7,2006,agriculture,open
T1,Hypolimnas bolina,2,19,7,2006,agriculture,open
T1,Neptis hylas,1,19,7,2006,agriculture,open
T1,Papilio memnon,1,19,7,2006,agriculture,open
T1,Parantica aglea,1,19,7,2006,agriculture,open
T1,Prioneris thestylis,1,19,7,2006,agriculture,open
T1,Pseudozizeeria maha,2,19,7,2006,agriculture,open
T1,Stibochiona nicea,1,19,7,2006,agriculture,open
T1,Tirumala septentrionis,27,19,7,2006,agriculture,open
T1,Troides aeacus,1,19,7,2006,agriculture,open
T1,Vagrans egista,1,19,7,2006,agriculture,open
T1,Appias albina,2,19,9,2006,agriculture,open
T1,Athyma cama,1,19,9,2006,agriculture,open
T1,Cethosia biblis,2,19,9,2006,agriculture,open
T1,Cirrochroa tyche,1,19,9,2006,agriculture,open
T1,Euploea mulciber,2,19,9,2006,agriculture,open
T1,Hebomoia glaucippe,1,19,9,2006,agriculture,open
T1,Lethe verma,1,19,9,2006,agriculture,open
T1,Melanitis leda,1,19,9,2006,agriculture,open
T1,Papilio memnon,1,19,9,2006,agriculture,open
T1,Pieris canidia,5,19,9,2006,agriculture,open
T1,Pseudozizeeria maha,1,19,9,2006,agriculture,open
T1,Stibochiona nicea,1,19,9,2006,agriculture,open
T1,Vagrans egista,1,19,9,2006,agriculture,open
T1,Ypthima baldus,1,19,9,2006,agriculture,open
T1,Zemeros flegyas,2,19,9,2006,agriculture,open
T1,Athyma cama,2,20,8,2006,agriculture,open
T1,Cethosia biblis,3,20,8,2006,agriculture,open
T1,Cirrochroa tyche,3,20,8,2006,agriculture,open
T1,Euploea mulciber,3,20,8,2006,agriculture,open
T1,Heliophorus ila,1,20,8,2006,agriculture,open
T1,Ideopsis similis,1,20,8,2006,agriculture,open
T1,Jamides bochus,1,20,8,2006,agriculture,open
T1,Lethe verma,2,20,8,2006,agriculture,open
T1,Papilio memnon,1,20,8,2006,agriculture,open
T1,Papilio paris,2,20,8,2006,agriculture,open
T1,Parnara sp,20,20,8,2006,agriculture,open
T1,Pseudozizeeria maha,1,20,8,2006,agriculture,open
T1,Stichophthalma howqua,2,20,8,2006,agriculture,open
T1,Tirumala septentrionis,5,20,8,2006,agriculture,open
T1,Troides aeacus,1,20,8,2006,agriculture,open
T1,Vindula erota,1,20,8,2006,agriculture,open
T1,Appias albina,2,21,6,2006,agriculture,open
T1,Cethosia biblis,1,21,6,2006,agriculture,open
T1,Euploea mulciber,2,21,6,2006,agriculture,open
T1,Eurema hecabe,1,21,6,2006,agriculture,open
T1,Papilio helenus,1,21,6,2006,agriculture,open
T1,Pieris canidia,2,21,6,2006,agriculture,open
T1,Pseudozizeeria maha,1,21,6,2006,agriculture,open
T1,Tirumala septentrionis,2,21,6,2006,agriculture,open
T1,Vindula erota,1,21,6,2006,agriculture,open
T1,Astictopterus jama,6,21,8,2006,agriculture,open
T1,Catopsilia pomona,1,21,8,2006,agriculture,open
T1,Cethosia biblis,4,21,8,2006,agriculture,open
T1,Cirrochroa tyche,2,21,8,2006,agriculture,open
T1,Euploea eunice,1,21,8,2006,agriculture,open
T1,Euploea mulciber,7,21,8,2006,agriculture,open
T1,Heliophorus ila,1,21,8,2006,agriculture,open
T1,IAMbrix salsala,3,21,8,2006,agriculture,open
T1,Neope muirheadi,1,21,8,2006,agriculture,open
T1,Papilio polytes,1,21,8,2006,agriculture,open
T1,Papilio protenor,2,21,8,2006,agriculture,open
T1,Parnara sp,11,21,8,2006,agriculture,open
T1,Prioneris thestylis,1,21,8,2006,agriculture,open
T1,Tirumala septentrionis,7,21,8,2006,agriculture,open
T1,Troides aeacus,1,21,8,2006,agriculture,open
T1,Abisara fylla,1,30,10,2006,agriculture,open
T1,Appias lalage,2,30,10,2006,agriculture,open
T1,Appias lyncida,3,30,10,2006,agriculture,open
T1,Ariadne ariadne,1,30,10,2006,agriculture,open
T1,Athyma cama,1,30,10,2006,agriculture,open
T1,Cethosia biblis,8,30,10,2006,agriculture,open
T1,Cirrochroa tyche,2,30,10,2006,agriculture,open
T1,Danaus genutia,1,30,10,2006,agriculture,open
T1,Euploea mulciber,1,30,10,2006,agriculture,open
T1,Eurema hecabe,7,30,10,2006,agriculture,open
T1,Hebomoia glaucippe,1,30,10,2006,agriculture,open
