X,Y,xlo,ylo,fk_cat_especie,descripcion,perimetroestipite,alturaestipite,ObjectId
-5.95018228236098,37.398979330835026,238851.7,4143220,PHC,Phoenix canariensis,75,0.0,2281
-5.969818251305141,37.380139986324842,237047.3,4141183,WRO,Washingtonia robusta,115,14.0,2282
-5.95771335792491,37.39376244973564,238166.8,4142662,PHC,Phoenix canariensis,193,7.0,2283
-5.969674022564167,37.379947359544673,237059.4,4141162,WRO,Washingtonia robusta,127,15.0,2284
-5.958248773900888,37.394795811721707,238123,4142778,PHC,Phoenix canariensis,218,2.0,2285
-5.969509188375034,37.379724704341193,237073.2,4141136,WRO,Washingtonia robusta,130,14.0,2286
-5.957703473084052,37.393815499622605,238167.8,4142667,PHC,Phoenix canariensis,207,4.0,2287
-5.969449940241309,37.379648251265564,237078.2,4141128,WRO,Washingtonia robusta,127,15.0,2288
-5.95086610872145,37.39930627921936,238792.3,4143258,PHC,Phoenix canariensis,113,0.5,2289
-5.969336841058363,37.379494758855202,237087.7,4141110,WRO,Washingtonia robusta,127,13.0,2290
-5.972967546063232,37.388575473901014,236797.9,4142128,PHC,Phoenix canariensis,180,9.0,2291
-5.969175621970393,37.379189114366227,237100.9,4141076,WRO,Washingtonia robusta,130,15.0,2292
-5.975101442525347,37.354545971348081,236489.8,4138358,WRO,Washingtonia robusta,100,8.0,2293
-5.9527597980673,37.387387774807962,238583.2,4141940,PHC,Phoenix canariensis,300,0.0,2294
-5.96918698373305,37.379096469760455,237099.6,4141066,WRO,Washingtonia robusta,114,13.0,2295
-5.959232740847876,37.395362808551148,238037.8,4142843,PHC,Phoenix canariensis,236,2.0,2296
-5.969201327161979,37.379002128311456,237098,4141055,WRO,Washingtonia robusta,130,13.0,2297
-5.975045032853708,37.354578117682408,236494.9,4138361,WRO,Washingtonia robusta,100,8.0,2298
-5.950826955627767,37.399307257182691,238795.8,4143258,PHC,Phoenix canariensis,20,0.1,2299
-5.969214096630948,37.378913683330772,237096.5,4141046,WRO,Washingtonia robusta,137,13.0,2300
-5.959592090961487,37.393115291768581,237998.2,4142595,PHC,Phoenix canariensis,213,8.0,2301
-5.974994656995362,37.354602993686292,236499.5,4138364,WRO,Washingtonia robusta,100,8.0,2302
-5.969309130774135,37.378792534903859,237087.7,4141032,WRO,Washingtonia robusta,133,15.0,2303
-5.958041932628434,37.394949486288006,238141.8,4142794,PHC,Phoenix canariensis,222,4.0,2304
-5.977393877717559,37.353921741761063,236284.5,4138295,WRO,Washingtonia robusta,125,NULL,2305
-5.969390253259283,37.378748056163296,237080.3,4141028,WRO,Washingtonia robusta,121,13.0,2306
-5.950213996528908,37.398996019542501,238849,4143222,PHC,Phoenix canariensis,80,0.0,2307
-5.969543340674219,37.378661671430933,237066.5,4141019,WRO,Washingtonia robusta,120,14.0,2308
-5.957713082421895,37.397020437484166,238178.1,4143023,PHC,Phoenix canariensis,174,4.0,2309
-5.977453129806662,37.35389015346469,236279.2,4138292,WRO,Washingtonia robusta,125,NULL,2310
-5.966055944527779,37.359955006063451,237310,4138933,WRO,Washingtonia robusta,105,8.0,2311
-5.97245335114884,37.400566858838104,236885.4,4143458,PHC,Phoenix canariensis,210,1.0,2312
-5.97750768964615,37.353862648040199,236274.2,4138289,WRO,Washingtonia robusta,125,NULL,2313
-5.964228683045239,37.358736113261358,237467.7,4138792,WRO,Washingtonia robusta,98,14.0,2314
-5.969875220614038,37.357231939916183,236962.2,4138641,WRO,Washingtonia robusta,58,0.5,2315
-5.973179695700293,37.358359166079993,236673.4,4138776,WRO,Washingtonia robusta,138,8.0,2316
-5.966786729707246,37.358782485957683,237241.2,4138805,WRO,Washingtonia robusta,100,13.0,2317
-5.977469914233028,37.353817915702741,236277.4,4138284,WRO,Washingtonia robusta,125,NULL,2318
-5.971472526080831,37.356675478820875,236818.8,4138584,WRO,Washingtonia robusta,125,3.0,2319
-5.977415610626477,37.353851902325552,236282.4,4138287,WRO,Washingtonia robusta,125,NULL,2320
-5.970580638541361,37.356777734468395,236898.1,4138593,WRO,Washingtonia robusta,133,8.0,2321
-5.967034017107099,37.356045413294027,237209.8,4138502,WRO,Washingtonia robusta,129,17.0,2322
-5.977359525462119,37.353880797732067,236287.4,4138290,WRO,Washingtonia robusta,125,NULL,2323
-5.966768444443845,37.356109207873104,237233.5,4138508,WRO,Washingtonia robusta,125,17.0,2324
-5.977432242064459,37.35377579384091,236280.6,4138279,WRO,Washingtonia robusta,125,NULL,2325
-5.966502984060448,37.356172999043245,237257.3,4138514,WRO,Washingtonia robusta,115,15.0,2326
-5.966372245184241,37.356206736668042,237269,4138518,WRO,Washingtonia robusta,100,15.0,2327
-5.977376103584091,37.353803338999427,236285.7,4138282,WRO,Washingtonia robusta,125,NULL,2328
-5.96624009693873,37.356241951230743,237280.8,4138521,WRO,Washingtonia robusta,105,19.0,2329
-5.966112779820015,37.356276593865758,237292.2,4138525,WRO,Washingtonia robusta,110,17.0,2330
-5.97732333836372,37.353833412243681,236290.5,4138285,WRO,Washingtonia robusta,125,NULL,2331
-5.965984532076534,37.356310538866268,237303.7,4138528,WRO,Washingtonia robusta,120,19.0,2332
-5.96585833461453,37.356342089501268,237315,4138531,WRO,Washingtonia robusta,115,16.0,2333
-5.977345701442188,37.353945121632322,236288.9,4138297,WRO,Washingtonia robusta,125,NULL,2334
-5.965727066725091,37.356376740763693,237326.7,4138535,WRO,Washingtonia robusta,110,20.0,2335
-5.965598149096949,37.356410882373282,237338.2,4138538,WRO,Washingtonia robusta,115,18.0,2336
-5.977287921185287,37.353973969602258,236294.1,4138300,WRO,Washingtonia robusta,125,NULL,2337
-5.965470362562368,37.356445085569398,237349.7,4138542,WRO,Washingtonia robusta,115,18.0,2338
-5.965341074480944,37.356478425236148,237361.3,4138545,WRO,Washingtonia robusta,120,20.0,2339
-5.977227090281406,37.354005597589534,236299.6,4138304,WRO,Washingtonia robusta,125,NULL,2340
-5.965211786276376,37.356511764766132,237372.8,4138548,WRO,Washingtonia robusta,100,17.0,2341
-5.977167834443821,37.354037095763125,236305,4138307,WRO,Washingtonia robusta,125,NULL,2342
-5.965083389457139,37.356544811472318,237384.3,4138552,WRO,Washingtonia robusta,100,17.0,2343
-5.977105298863179,37.354071289613998,236310.6,4138311,WRO,Washingtonia robusta,125,NULL,2344
-5.964958759281399,37.356576051515979,237395.5,4138555,WRO,Washingtonia robusta,100,20.0,2345
-5.964831222476698,37.35661087851129,237406.9,4138558,WRO,Washingtonia robusta,97,17.0,2346
-5.977045943292255,37.354100267256833,236316,4138314,WRO,Washingtonia robusta,125,NULL,2347
-5.964696672046906,37.356642457251915,237418.9,4138561,WRO,Washingtonia robusta,98,19.0,2348
-5.976983470550916,37.354133197970199,236321.6,4138317,WRO,Washingtonia robusta,125,NULL,2349
-5.964583714973861,37.356666285643989,237429,4138564,WRO,Washingtonia robusta,100,17.0,2350
-5.976925636633313,37.354160695520385,236326.8,4138320,WRO,Washingtonia robusta,125,NULL,2351
-5.964490714198439,37.356689523248491,237437.3,4138566,WRO,Washingtonia robusta,105,17.0,2352
-5.964399598525749,37.356711902535785,237445.5,4138568,WRO,Washingtonia robusta,102,17.0,2353
-5.976863163786632,37.354193626174272,236332.5,4138324,WRO,Washingtonia robusta,125,NULL,2354
-5.964316200006632,37.356732466268987,237452.9,4138570,WRO,Washingtonia robusta,106,17.0,2355
-5.976805386702263,37.354222563940255,236337.7,4138327,WRO,Washingtonia robusta,125,NULL,2356
-5.964211764648262,37.356760585905853,237462.3,4138573,WRO,Washingtonia robusta,105,17.0,2357
-5.964040578891261,37.356813537004044,237477.6,4138579,WRO,Washingtonia robusta,100,17.0,2358
-5.976741168936814,37.354254186882734,236343.5,4138330,WRO,Washingtonia robusta,125,NULL,2359
-5.963858805035712,37.356858463563391,237493.9,4138583,WRO,Washingtonia robusta,101,17.0,2360
-5.976680437182289,37.354288335081378,236349,4138334,WRO,Washingtonia robusta,125,NULL,2361
-5.963724585501915,37.356892736114766,237505.9,4138586,WRO,Washingtonia robusta,102,17.0,2362
-5.963535729847351,37.356947030668024,237522.8,4138592,WRO,Washingtonia robusta,100,17.0,2363
-5.976621071677225,37.354319925855883,236354.4,4138337,WRO,Washingtonia robusta,125,NULL,2364
-5.963407313144672,37.356976742120175,237534.3,4138595,WRO,Washingtonia robusta,105,17.0,2365
-5.963281857228139,37.357009983469737,237545.5,4138598,WRO,Washingtonia robusta,104,17.0,2366
-5.976576224424179,37.354341869977858,236358.4,4138339,WRO,Washingtonia robusta,125,NULL,2367
-5.963150466961745,37.357044454757414,237557.3,4138602,WRO,Washingtonia robusta,105,17.0,2368
-5.976518550279232,37.354373418104359,236363.7,4138343,WRO,Washingtonia robusta,125,NULL,2369
-5.963021271728499,37.357077339052665,237568.8,4138605,WRO,Washingtonia robusta,100,17.0,2370
-5.961242072527487,37.358291969786301,237730.7,4138735,WRO,Washingtonia robusta,100,17.0,2371
-5.976460666192701,37.354399655203764,236368.9,4138345,WRO,Washingtonia robusta,125,NULL,2372
-5.961182245828582,37.358363752152911,237736.3,4138743,WRO,Washingtonia robusta,105,17.0,2373
-5.961139500013696,37.358433574703852,237740.3,4138750,WRO,Washingtonia robusta,105,17.0,2374
-5.976427902472612,37.354356057803756,236371.6,4138340,WRO,Washingtonia robusta,125,NULL,2375
-5.976479192914011,37.354328635181119,236367,4138337,WRO,Washingtonia robusta,125,NULL,2376
-5.961066722088922,37.358526225875053,237747,4138760,WRO,Washingtonia robusta,105,17.0,2377
-5.976538399478544,37.3542958770946,236361.6,4138334,WRO,Washingtonia robusta,125,NULL,2378
-5.96099808466596,37.358617962303995,237753.5,4138770,WRO,Washingtonia robusta,100,17.0,2379
-5.960925468722372,37.358711870829723,237760.2,4138781,WRO,Washingtonia robusta,106,17.0,2380
-5.976502199510408,37.354251014658601,236364.7,4138329,WRO,Washingtonia robusta,125,NULL,2381
-5.960856073422331,37.358804437129393,237766.7,4138791,WRO,Washingtonia robusta,105,17.0,2382
-5.960786229921813,37.358894221306628,237773.2,4138800,WRO,Washingtonia robusta,103,17.0,2383
-5.976446113678815,37.354279909657691,236369.8,4138332,WRO,Washingtonia robusta,125,NULL,2384
-5.960716595076595,37.358989316521196,237779.7,4138811,WRO,Washingtonia robusta,103,17.0,2385
-5.976388282995273,37.354307496974492,236375,4138335,WRO,Washingtonia robusta,125,NULL,2386
-5.96057450107366,37.359173720639745,237792.9,4138831,WRO,Washingtonia robusta,100,17.0,2387
-5.960505665262104,37.359266182620694,237799.3,4138841,WRO,Washingtonia robusta,100,17.0,2388
-5.994467792773064,37.373873809066772,234842.2,4140557,WRO,Washingtonia robusta,125,5.0,2389
-5.960314130835745,37.359499491456361,237817.1,4138866,WRO,Washingtonia robusta,100,17.0,2390
-5.99439494514399,37.374940166776504,234852.4,4140675,WRO,Washingtonia robusta,108,11.0,2391
-5.960293535906183,37.359544159690323,237819.1,4138871,WRO,Washingtonia robusta,100,17.0,2392
-5.99450385949786,37.374947678757572,234842.8,4140676,WRO,Washingtonia robusta,111,9.0,2393
-5.960221350699448,37.359631839641338,237825.8,4138881,WRO,Washingtonia robusta,105,17.0,2394
-5.994958844309461,37.374895960249901,234802.3,4140672,WRO,Washingtonia robusta,116,9.0,2395
-5.960151795888218,37.359729004991522,237832.3,4138891,WRO,Washingtonia robusta,105,17.0,2396
-5.960078790477705,37.35982454469957,237839.1,4138902,WRO,Washingtonia robusta,105,17.0,2397
-5.999967078750129,37.372923636973155,234351.8,4140467,WRO,Washingtonia robusta,111,16.0,2398
-5.960009572253263,37.359913051281829,237845.5,4138911,WRO,Washingtonia robusta,105,17.0,2399
-5.973215313132864,37.374130961617261,236725.4,4140526,WRO,Washingtonia robusta,128,4.5,2400
-6.003801563627442,37.371703686432497,234007.8,4140342,WRO,Washingtonia robusta,84,17.0,2401
-5.973005834104399,37.373969895834691,236743.4,4140508,WRO,Washingtonia robusta,115,5.0,2402
-5.97258028014977,37.373626483692576,236779.9,4140468,WRO,Washingtonia robusta,91,3.5,2403
-6.001238604343294,37.371397934497715,234233.7,4140301,WRO,Washingtonia robusta,101,16.0,2404
-5.971808755626439,37.372607322833815,236844.7,4140353,WRO,Washingtonia robusta,153,20.0,2405
-5.985858001071447,37.349058357567536,235517.6,4137779,WRO,Washingtonia robusta,140,12.0,2406
-6.001231071140477,37.371381726569233,234234.3,4140300,WRO,Washingtonia robusta,102,13.0,2407
-5.98582016923738,37.349017954458731,235520.8,4137774,WRO,Washingtonia robusta,140,12.0,2408
-6.011320892745561,37.368558009357017,233330.7,4140015,WRO,Washingtonia robusta,124,14.0,2409
-5.985619069579077,37.349722080147394,235541.1,4137852,WRO,Washingtonia robusta,106,12.0,2410
-5.985594579918176,37.349642413965569,235543,4137843,WRO,Washingtonia robusta,106,12.0,2411
-6.011241797501967,37.368567593820977,233337.7,4140015,WRO,Washingtonia robusta,0,0.0,2412
-5.985405835689098,37.349829647135842,235560.3,4137863,WRO,Washingtonia robusta,106,12.0,2413
-5.975507238688357,37.383358545437453,236554.7,4141556,WRO,Washingtonia robusta,100,14.0,2414
-5.985020788540838,37.349888120081438,235594.7,4137869,WRO,Washingtonia robusta,106,12.0,2415
-5.984949734399232,37.349581840733904,235599.9,4137834,WRO,Washingtonia robusta,106,12.0,2416
-5.97553575435172,37.383385760254853,236552.3,4141560,WRO,Washingtonia robusta,120,15.0,2417
-5.985335878318748,37.349528296195871,235565.5,4137830,WRO,Washingtonia robusta,106,12.0,2418
-5.975470855900391,37.356516583113077,236464,4138577,WRO,Washingtonia robusta,80,1.0,2419
-5.976935766079805,37.352863446586333,236321.4,4138176,WRO,Washingtonia robusta,95,5.0,2420
-5.976933260774506,37.352817194915929,236321.5,4138171,WRO,Washingtonia robusta,95,6.0,2421
-5.977001645440095,37.383653393861955,236423.4,4141593,WRO,Washingtonia robusta,95,11.0,2422
-5.956791164225235,37.36411961163661,238145.3,4139369,WRO,Washingtonia robusta,105,19.0,2423
-5.976965244400025,37.383655212080136,236426.7,4141593,WRO,Washingtonia robusta,100,15.0,2424
-5.95685853946571,37.364029981576046,238139,4139359,WRO,Washingtonia robusta,108,18.0,2425
-5.957004485746019,37.36384548532839,238125.4,4139339,WRO,Washingtonia robusta,114,18.0,2426
-5.976181028967063,37.356540780975656,236401.2,4138582,WRO,Washingtonia robusta,100,9.0,2427
-5.976136597552755,37.356547576579835,236405.1,4138583,WRO,Washingtonia robusta,90,8.0,2428
-5.96594756540831,37.391835078922945,237430.9,4142471,WRO,Washingtonia robusta,130,16.0,2429
-5.965874018701506,37.39184296236003,237437.5,4142471,WRO,Washingtonia robusta,115,15.0,2430
-5.965772094214215,37.392024742556892,237447.1,4142491,WRO,Washingtonia robusta,115,15.0,2431
-5.968382149489675,37.393643370955857,237221.7,4142678,WRO,Washingtonia robusta,130,15.0,2432
-5.968493484134994,37.393674363446465,237211.9,4142682,WRO,Washingtonia robusta,123,18.0,2433
-5.966641950662181,37.393675187105067,237375.9,4142677,WRO,Washingtonia robusta,135,15.0,2434
-6.013832405876109,37.389546583270722,233182.6,4142351,WRO,Washingtonia robusta,129,13.0,2435
-6.013716511434581,37.389559901766198,233193,4142352,WRO,Washingtonia robusta,123,12.0,2436
-6.013609976740381,37.389572891296368,233202.4,4142353,WRO,Washingtonia robusta,114,11.0,2437
-6.013534153755996,37.389881724205182,233210.2,4142387,WRO,Washingtonia robusta,116,12.0,2438
-6.009428274855955,37.390450695948566,233575.8,4142439,WRO,Washingtonia robusta,153,16.0,2439
-6.009445030198563,37.390457387474932,233574.4,4142440,WRO,Washingtonia robusta,130,16.0,2440
-6.009871627859694,37.390416695191952,233536.5,4142436,WRO,Washingtonia robusta,116,9.0,2441
-6.009840083239061,37.390418580094845,233539.3,4142437,WRO,Washingtonia robusta,108,6.0,2442
-6.009900179390911,37.390419031384191,233533.9,4142437,WRO,Washingtonia robusta,112,10.0,2443
-6.009820048068623,37.390423055149931,233541,4142437,WRO,Washingtonia robusta,104,8.0,2444
-6.009868015521265,37.390422373757836,233536.8,4142437,WRO,Washingtonia robusta,122,12.0,2445
-6.009915288908942,37.390401526412397,233532.5,4142435,WRO,Washingtonia robusta,132,11.0,2446
-6.009865324392841,37.39040027638179,233537,4142435,WRO,Washingtonia robusta,111,11.0,2447
-6.009885790034822,37.390375516630272,233535.1,4142432,WRO,Washingtonia robusta,114,11.0,2448
-6.009943425863275,37.390376571211085,233530,4142432,WRO,Washingtonia robusta,119,11.0,2449
-6.009820474668782,37.390385740632944,233540.9,4142433,WRO,Washingtonia robusta,115,6.0,2450
-6.009903307580852,37.390387144471539,233533.5,4142433,WRO,Washingtonia robusta,112,11.0,2451
-6.00961769516851,37.390440374336436,233559,4142438,WRO,Washingtonia robusta,118,13.0,2452
-6.009418033151639,37.390479790571895,233576.8,4142442,WRO,Washingtonia robusta,152,19.0,2453
-6.001953768994529,37.396890936870768,234260.5,4143133,WRO,Washingtonia robusta,111,13.0,2454
-6.003458356034286,37.394824329434726,234120,4142907,WRO,Washingtonia robusta,123,14.0,2455
-6.002450132290149,37.39621766915311,234214.2,4143059,WRO,Washingtonia robusta,120,13.0,2456
-6.003754308790952,37.394263196743594,234091.8,4142846,WRO,Washingtonia robusta,114,12.0,2457
-6.003898098492463,37.393590867664344,234076.7,4142772,WRO,Washingtonia robusta,116,15.0,2458
-5.993918185410316,37.37504055141779,234895,4140685,WRO,Washingtonia robusta,151,11.0,2459
-5.994479052631541,37.374971194327571,234845,4140679,WRO,Washingtonia robusta,128,9.0,2460
-5.994565166859798,37.37497604023941,234837.4,4140680,WRO,Washingtonia robusta,121,9.0,2461
-5.994448271284804,37.374989274729245,234847.8,4140681,WRO,Washingtonia robusta,124,9.0,2462
-5.993878332086128,37.375032100066413,234898.5,4140684,WRO,Washingtonia robusta,143,11.0,2463
-6.013343706924484,37.376204341586813,233178.6,4140869,WRO,Washingtonia robusta,112,10.0,2464
-6.013315792828686,37.376243168091648,233181.2,4140873,WRO,Washingtonia robusta,118,9.0,2465
-6.006780140398342,37.389217358052015,233806,4142295,WRO,Washingtonia robusta,141,14.0,2466
-6.007983144059461,37.383114344488412,233677.8,4141621,WRO,Washingtonia robusta,137,9.0,2467
-6.007942766028591,37.383070319672356,233681.3,4141616,WRO,Washingtonia robusta,133,9.0,2468
-5.999517126569908,37.389138237889732,234448.8,4142265,WRO,Washingtonia robusta,121,10.0,2469
-5.999558160241981,37.389178915034698,234445.4,4142270,WRO,Washingtonia robusta,119,12.0,2470
-6.003096715297546,37.381914361974353,234106.3,4141474,WRO,Washingtonia robusta,158,14.0,2471
-6.003127327077569,37.381937281706378,234103.7,4141476,WRO,Washingtonia robusta,166,13.0,2472
-6.003526356512221,37.38234135456895,234069.8,4141522,WRO,Washingtonia robusta,177,14.0,2473
-5.993717278947271,37.382991541195615,234940.8,4141567,WRO,Washingtonia robusta,129,11.0,2474
-5.997992559929741,37.380338641059673,234552.8,4141284,WRO,Washingtonia robusta,179,14.0,2475
-5.970377285209093,37.363944610132563,236941.2,4139388,WRO,Washingtonia robusta,166,14.0,2476
-5.969880378158852,37.380323683576769,237042.4,4141204,WRO,Washingtonia robusta,87,12.0,2477
-5.95342092757545,37.36824914727643,238458.2,4139818,WRO,Washingtonia robusta,117,13.0,2478
-5.952991502246894,37.368805476212636,238498.1,4139879,WRO,Washingtonia robusta,111,21.0,2479
-5.953114280002931,37.368919186602298,238487.7,4139892,WRO,Washingtonia robusta,116,20.0,2480
-5.953768433114941,37.367783259355583,238425.8,4139767,WRO,Washingtonia robusta,115,20.0,2481
-5.952278915037827,37.369727233429288,238564.5,4139979,WRO,Washingtonia robusta,120,12.0,2482
-5.953490939497016,37.368157470799332,238451.6,4139808,WRO,Washingtonia robusta,115,19.0,2483
-5.953273748683852,37.368437184270903,238471.8,4139839,WRO,Washingtonia robusta,114,18.0,2484
